1stFlrSF|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
1307|logSalePrice|1|1|12.39|12.39|12.39|12.39|12.39|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.39|12.39|0.0|12.39|12.39|0.0|0.0|-3.0
1308|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1309|logSalePrice|1|1|12.11|12.11|12.11|12.11|12.11|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.11|12.11|0.0|12.11|12.11|0.0|0.0|-3.0
1310|logSalePrice|2|1|12.01|12.01|12.01|12.01|12.01|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.01|12.01|0.0|12.01|12.01|0.0|0.0|-3.0
1312|logSalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1313|logSalePrice|4|0|0.0|||||4|100.0|||0|0.0|0|0.0|0|0.0|4|100.0|0|||||||0.0|0.0
1314|logSalePrice|5|5|60.9|12.18|12.18|12.24|12.35|1|20.0|0.04|0.2|0|0.0|0|0.0|5|100.0|0|0.0|5|11.88|12.35|0.46|12.08|12.34|0.26|-0.63|-1.1
1316|logSalePrice|3|2|24.25|12.13|12.12|12.13|12.21|1|33.33|0.01|0.12|0|0.0|0|0.0|2|66.67|1|33.33|2|12.04|12.21|0.16|12.08|12.17|0.08|0.0|-2.0
1318|logSalePrice|1|1|11.63|11.63|11.63|11.63|11.63|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.63|11.63|0.0|11.63|11.63|0.0|0.0|-3.0
1319|logSalePrice|1|1|11.72|11.72|11.72|11.72|11.72|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.72|11.72|0.0|11.72|11.72|0.0|0.0|-3.0
1320|logSalePrice|3|2|24.5|12.25|12.25|12.25|12.01|1|33.33|0.12|0.34|0|0.0|0|0.0|2|66.67|1|33.33|2|12.01|12.49|0.48|12.13|12.37|0.24|-0.0|-2.0
1321|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1324|logSalePrice|5|2|24.43|12.21|12.21|12.21||3|60.0|0.11|0.33|0|0.0|0|0.0|2|40.0|3|60.0|2|11.98|12.45|0.46|12.1|12.33|0.23|0.0|-2.0
1325|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1326|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1327|logSalePrice|1|1|11.92|11.92|11.92|11.92|11.92|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.92|11.92|0.0|11.92|11.92|0.0|0.0|-3.0
1328|logSalePrice|4|4|48.3|12.08|12.07|11.96|11.81|1|25.0|0.12|0.35|0|0.0|0|0.0|4|100.0|0|0.0|4|11.81|12.58|0.76|11.86|12.18|0.32|0.9|-0.89
1329|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1330|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1332|logSalePrice|2|1|12.47|12.47|12.47|12.47|12.47|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.47|12.47|0.0|12.47|12.47|0.0|0.0|-3.0
1334|logSalePrice|2|1|12.03|12.03|12.03|12.03||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.03|12.03|0.0|12.03|12.03|0.0|0.0|-3.0
1335|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1336|logSalePrice|4|1|11.96|11.96|11.96|11.96||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
1337|logSalePrice|10|4|48.28|12.07|12.07|12.1||6|60.0|0.01|0.09|0|0.0|0|0.0|4|40.0|6|60.0|4|11.94|12.13|0.19|12.06|12.11|0.05|-1.09|-0.71
1338|logSalePrice|4|2|24.48|12.24|12.24|12.24||2|50.0|0.0|0.05|0|0.0|0|0.0|2|50.0|2|50.0|2|12.21|12.27|0.07|12.22|12.26|0.03|-0.0|-2.0
1339|logSalePrice|2|2|23.94|11.97|11.97|11.97|11.84|1|50.0|0.03|0.18|0|0.0|0|0.0|2|100.0|0|0.0|2|11.84|12.1|0.26|11.91|12.04|0.13|0.0|-2.0
1340|logSalePrice|2|2|23.8|11.9|11.9|11.9|11.7|1|50.0|0.08|0.29|0|0.0|0|0.0|2|100.0|0|0.0|2|11.7|12.11|0.41|11.8|12.0|0.21|0.0|-2.0
1341|logSalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1342|logSalePrice|4|1|11.99|11.99|11.99|11.99||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|11.99|11.99|0.0|11.99|11.99|0.0|0.0|-3.0
1344|logSalePrice|5|3|35.95|11.98|11.98|11.88||2|40.0|0.05|0.22|0|0.0|0|0.0|3|60.0|2|40.0|3|11.83|12.24|0.41|11.85|12.06|0.2|0.67|-1.5
1346|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1347|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1349|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
1350|logSalePrice|3|2|24.05|12.02|12.02|12.02|12.01|1|33.33|0.0|0.01|0|0.0|0|0.0|2|66.67|1|33.33|2|12.01|12.03|0.02|12.02|12.03|0.01|0.0|-2.0
1352|logSalePrice|3|2|24.02|12.01|12.01|12.01|12.25|1|33.33|0.11|0.34|0|0.0|0|0.0|2|66.67|1|33.33|2|11.78|12.25|0.47|11.89|12.13|0.24|-0.0|-2.0
1353|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1356|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1357|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
1358|logSalePrice|8|2|24.56|12.28|12.28|12.28||6|75.0|0.0|0.06|0|0.0|0|0.0|2|25.0|6|75.0|2|12.24|12.32|0.08|12.26|12.3|0.04|0.0|-2.0
1360|logSalePrice|4|3|36.28|12.09|12.09|12.14|11.78|1|25.0|0.09|0.3|0|0.0|0|0.0|3|75.0|1|25.0|3|11.78|12.37|0.59|11.96|12.25|0.3|-0.28|-1.5
1361|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1362|logSalePrice|5|3|36.39|12.13|12.13|12.18||2|40.0|0.01|0.11|0|0.0|0|0.0|3|60.0|2|40.0|3|12.0|12.21|0.2|12.09|12.19|0.1|-0.66|-1.5
1363|logSalePrice|2|2|24.41|12.2|12.2|12.2|12.01|1|50.0|0.07|0.27|0|0.0|0|0.0|2|100.0|0|0.0|2|12.01|12.39|0.38|12.11|12.3|0.19|-0.0|-2.0
1364|logSalePrice|4|1|12.13|12.13|12.13|12.13||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|12.13|12.13|0.0|12.13|12.13|0.0|0.0|-3.0
1365|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1366|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1367|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1368|logSalePrice|4|2|24.44|12.22|12.22|12.22||2|50.0|0.0|0.0|0|0.0|0|0.0|2|50.0|2|50.0|2|12.22|12.22|0.0|12.22|12.22|0.0|0.0|-2.0
1369|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1370|logSalePrice|5|3|36.53|12.18|12.18|12.22||2|40.0|0.05|0.23|0|0.0|0|0.0|3|60.0|2|40.0|3|11.93|12.38|0.45|12.08|12.3|0.23|-0.31|-1.5
1372|logSalePrice|3|2|24.9|12.45|12.45|12.45|12.43|1|33.33|0.0|0.03|0|0.0|0|0.0|2|66.67|1|33.33|2|12.43|12.47|0.04|12.44|12.46|0.02|0.0|-2.0
1373|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1374|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1375|logSalePrice|3|1|11.85|11.85|11.85|11.85||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.85|11.85|0.0|11.85|11.85|0.0|0.0|-3.0
1376|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1377|logSalePrice|3|1|12.34|12.34|12.34|12.34||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.34|12.34|0.0|12.34|12.34|0.0|0.0|-3.0
1378|logSalePrice|3|2|23.56|11.78|11.78|11.78|11.97|1|33.33|0.07|0.27|0|0.0|0|0.0|2|66.67|1|33.33|2|11.59|11.97|0.39|11.68|11.87|0.19|0.0|-2.0
1380|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1381|logSalePrice|1|1|12.19|12.19|12.19|12.19|12.19|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.19|12.19|0.0|12.19|12.19|0.0|0.0|-3.0
1382|logSalePrice|4|2|23.98|11.99|11.99|11.99||2|50.0|0.02|0.12|0|0.0|0|0.0|2|50.0|2|50.0|2|11.9|12.08|0.17|11.95|12.03|0.09|-0.0|-2.0
1383|logSalePrice|3|2|23.9|11.95|11.95|11.95|11.89|1|33.33|0.01|0.09|0|0.0|0|0.0|2|66.67|1|33.33|2|11.89|12.01|0.13|11.92|11.98|0.06|0.0|-2.0
1384|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1387|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1388|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1389|logSalePrice|1|1|12.04|12.04|12.04|12.04|12.04|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.04|12.04|0.0|12.04|12.04|0.0|0.0|-3.0
1390|logSalePrice|4|1|11.82|11.82|11.82|11.82||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|11.82|11.82|0.0|11.82|11.82|0.0|0.0|-3.0
1391|logSalePrice|2|2|24.57|12.29|12.29|12.29|12.39|1|50.0|0.02|0.14|0|0.0|0|0.0|2|100.0|0|0.0|2|12.19|12.39|0.2|12.24|12.34|0.1|0.0|-2.0
1392|logSalePrice|6|4|47.76|11.94|11.94|11.86||2|33.33|0.14|0.37|0|0.0|0|0.0|4|66.67|2|33.33|4|11.61|12.43|0.82|11.68|12.12|0.44|0.51|-1.28
1394|logSalePrice|1|1|11.98|11.98|11.98|11.98|11.98|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.98|11.98|0.0|11.98|11.98|0.0|0.0|-3.0
1395|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1398|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1400|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1402|logSalePrice|3|1|12.18|12.18|12.18|12.18||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.18|12.18|0.0|12.18|12.18|0.0|0.0|-3.0
1403|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1404|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1405|logSalePrice|3|1|12.05|12.05|12.05|12.05||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.05|12.05|0.0|12.05|12.05|0.0|0.0|-3.0
1409|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1411|logSalePrice|3|1|11.32|11.32|11.32|11.32||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.32|11.32|0.0|11.32|11.32|0.0|0.0|-3.0
1412|logSalePrice|1|1|12.07|12.07|12.07|12.07|12.07|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.07|12.07|0.0|12.07|12.07|0.0|0.0|-3.0
1414|logSalePrice|5|3|36.31|12.1|12.1|12.09||2|40.0|0.0|0.03|0|0.0|0|0.0|3|60.0|2|40.0|3|12.08|12.13|0.05|12.09|12.11|0.02|0.52|-1.5
1416|logSalePrice|1|1|11.63|11.63|11.63|11.63|11.63|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.63|11.63|0.0|11.63|11.63|0.0|0.0|-3.0
1417|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1418|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1419|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1420|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1422|logSalePrice|6|4|47.43|11.86|11.85|11.96||2|33.33|0.1|0.32|0|0.0|0|0.0|4|66.67|2|33.33|4|11.41|12.1|0.69|11.74|12.08|0.34|-0.78|-1.04
1423|logSalePrice|1|1|12.16|12.16|12.16|12.16|12.16|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.16|12.16|0.0|12.16|12.16|0.0|0.0|-3.0
1424|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1425|logSalePrice|2|1|12.1|12.1|12.1|12.1|12.1|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
1426|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1427|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1428|logSalePrice|2|2|24.45|12.22|12.22|12.22|12.34|1|50.0|0.03|0.16|0|0.0|0|0.0|2|100.0|0|0.0|2|12.11|12.34|0.22|12.17|12.28|0.11|0.0|-2.0
1429|logSalePrice|1|1|12.11|12.11|12.11|12.11|12.11|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.11|12.11|0.0|12.11|12.11|0.0|0.0|-3.0
1430|logSalePrice|3|1|12.14|12.14|12.14|12.14||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.14|12.14|0.0|12.14|12.14|0.0|0.0|-3.0
1431|logSalePrice|2|2|24.18|12.09|12.09|12.09|12.01|1|50.0|0.01|0.11|0|0.0|0|0.0|2|100.0|0|0.0|2|12.01|12.17|0.15|12.05|12.13|0.08|-0.0|-2.0
1432|logSalePrice|3|1|12.18|12.18|12.18|12.18||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.18|12.18|0.0|12.18|12.18|0.0|0.0|-3.0
1433|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1434|logSalePrice|2|1|12.15|12.15|12.15|12.15||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
1436|logSalePrice|3|2|24.72|12.36|12.36|12.36|12.25|1|33.33|0.02|0.15|0|0.0|0|0.0|2|66.67|1|33.33|2|12.25|12.47|0.21|12.31|12.41|0.11|0.0|-2.0
1437|logSalePrice|2|2|24.32|12.16|12.16|12.16|12.03|1|50.0|0.03|0.18|0|0.0|0|0.0|2|100.0|0|0.0|2|12.03|12.29|0.26|12.1|12.23|0.13|0.0|-2.0
1440|logSalePrice|7|4|47.92|11.98|11.98|12.02||3|42.86|0.05|0.23|0|0.0|0|0.0|4|57.14|3|42.86|4|11.68|12.21|0.53|11.86|12.14|0.28|-0.4|-1.34
1442|logSalePrice|4|4|48.3|12.08|12.08|12.1|12.1|1|25.0|0.01|0.07|0|0.0|0|0.0|4|100.0|0|0.0|4|11.97|12.13|0.16|12.07|12.11|0.04|-1.05|-0.74
1444|logSalePrice|3|1|12.53|12.53|12.53|12.53||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.53|12.53|0.0|12.53|12.53|0.0|0.0|-3.0
1445|logSalePrice|3|2|24.25|12.12|12.12|12.12|11.97|1|33.33|0.05|0.22|0|0.0|0|0.0|2|66.67|1|33.33|2|11.97|12.28|0.31|12.05|12.2|0.15|-0.0|-2.0
1448|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1450|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1452|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1453|logSalePrice|2|1|12.15|12.15|12.15|12.15|12.15|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
1454|logSalePrice|1|1|12.35|12.35|12.35|12.35|12.35|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.35|12.35|0.0|12.35|12.35|0.0|0.0|-3.0
1455|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1456|logSalePrice|2|1|12.28|12.28|12.28|12.28|12.28|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.28|12.28|0.0|12.28|12.28|0.0|0.0|-3.0
1458|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1459|logSalePrice|1|1|12.17|12.17|12.17|12.17|12.17|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
1460|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1463|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1464|logSalePrice|2|2|24.63|12.31|12.31|12.31|12.55|1|50.0|0.12|0.34|0|0.0|0|0.0|2|100.0|0|0.0|2|12.07|12.55|0.48|12.19|12.43|0.24|-0.0|-2.0
1465|logSalePrice|1|1|11.77|11.77|11.77|11.77|11.77|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.77|11.77|0.0|11.77|11.77|0.0|0.0|-3.0
1466|logSalePrice|3|2|24.13|12.06|12.06|12.06|11.92|1|33.33|0.04|0.21|0|0.0|0|0.0|2|66.67|1|33.33|2|11.92|12.21|0.29|11.99|12.14|0.15|0.0|-2.0
1468|logSalePrice|4|2|24.77|12.39|12.39|12.39||2|50.0|0.0|0.03|0|0.0|0|0.0|2|50.0|2|50.0|2|12.37|12.41|0.04|12.38|12.4|0.02|0.0|-2.0
1469|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1472|logSalePrice|2|1|12.14|12.14|12.14|12.14|12.14|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.14|12.14|0.0|12.14|12.14|0.0|0.0|-3.0
1473|logSalePrice|1|1|11.87|11.87|11.87|11.87|11.87|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.87|11.87|0.0|11.87|11.87|0.0|0.0|-3.0
1474|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1478|logSalePrice|5|3|36.24|12.08|12.08|11.97||2|40.0|0.04|0.2|0|0.0|0|0.0|3|60.0|2|40.0|3|11.96|12.31|0.35|11.96|12.14|0.17|0.71|-1.5
1479|logSalePrice|3|2|24.49|12.24|12.24|12.24|12.33|1|33.33|0.01|0.12|0|0.0|0|0.0|2|66.67|1|33.33|2|12.16|12.33|0.17|12.2|12.29|0.08|0.0|-2.0
1480|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1482|logSalePrice|2|1|12.53|12.53|12.53|12.53|12.53|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.53|12.53|0.0|12.53|12.53|0.0|0.0|-3.0
1483|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1484|logSalePrice|3|3|36.83|12.28|12.28|12.27|12.27|1|33.33|0.04|0.21|0|0.0|0|0.0|3|100.0|0|0.0|3|12.07|12.49|0.42|12.17|12.38|0.21|0.07|-1.5
1486|logSalePrice|2|1|12.03|12.03|12.03|12.03||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.03|12.03|0.0|12.03|12.03|0.0|0.0|-3.0
1487|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1488|logSalePrice|5|0|0.0|||||5|100.0|||0|0.0|0|0.0|0|0.0|5|100.0|0|||||||0.0|0.0
1489|logSalePrice|2|2|24.49|12.24|12.24|12.24|12.36|1|50.0|0.03|0.16|0|0.0|0|0.0|2|100.0|0|0.0|2|12.13|12.36|0.22|12.19|12.3|0.11|0.0|-2.0
1491|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1492|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1493|logSalePrice|1|1|12.25|12.25|12.25|12.25|12.25|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.25|12.25|0.0|12.25|12.25|0.0|0.0|-3.0
1494|logSalePrice|7|5|61.92|12.38|12.38|12.31||2|28.57|0.02|0.13|0|0.0|0|0.0|5|71.43|2|28.57|5|12.28|12.54|0.26|12.29|12.51|0.22|0.42|-1.76
1495|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1496|logSalePrice|2|1|12.32|12.32|12.32|12.32|12.32|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.32|12.32|0.0|12.32|12.32|0.0|0.0|-3.0
1497|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1498|logSalePrice|2|1|12.23|12.23|12.23|12.23|12.23|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.23|12.23|0.0|12.23|12.23|0.0|0.0|-3.0
1500|logSalePrice|3|2|24.57|12.29|12.28|12.29|12.15|1|33.33|0.03|0.18|0|0.0|0|0.0|2|66.67|1|33.33|2|12.15|12.42|0.26|12.22|12.35|0.13|0.0|-2.0
1501|logSalePrice|3|1|12.23|12.23|12.23|12.23||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.23|12.23|0.0|12.23|12.23|0.0|0.0|-3.0
1502|logSalePrice|2|2|24.62|12.31|12.31|12.31|12.26|1|50.0|0.0|0.07|0|0.0|0|0.0|2|100.0|0|0.0|2|12.26|12.36|0.1|12.29|12.34|0.05|0.0|-2.0
1504|logSalePrice|4|3|36.49|12.16|12.16|12.16|12.16|1|25.0|0.0|0.06|0|0.0|0|0.0|3|75.0|1|25.0|3|12.11|12.22|0.11|12.13|12.19|0.06|0.08|-1.5
1505|logSalePrice|1|1|11.92|11.92|11.92|11.92|11.92|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.92|11.92|0.0|11.92|11.92|0.0|0.0|-3.0
1506|logSalePrice|3|2|24.76|12.38|12.38|12.38|12.48|1|33.33|0.02|0.15|0|0.0|0|0.0|2|66.67|1|33.33|2|12.27|12.48|0.21|12.32|12.43|0.11|0.0|-2.0
1507|logSalePrice|1|1|11.75|11.75|11.75|11.75|11.75|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.75|11.75|0.0|11.75|11.75|0.0|0.0|-3.0
1508|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1509|logSalePrice|2|1|12.07|12.07|12.07|12.07||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.07|12.07|0.0|12.07|12.07|0.0|0.0|-3.0
1510|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1511|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1512|logSalePrice|2|1|12.43|12.43|12.43|12.43|12.43|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.43|12.43|0.0|12.43|12.43|0.0|0.0|-3.0
1513|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1515|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1516|logSalePrice|2|2|24.62|12.31|12.31|12.31|12.59|1|50.0|0.16|0.4|0|0.0|0|0.0|2|100.0|0|0.0|2|12.03|12.59|0.57|12.17|12.45|0.28|0.0|-2.0
1518|logSalePrice|3|2|24.91|12.45|12.45|12.45|12.52|1|33.33|0.01|0.09|0|0.0|0|0.0|2|66.67|1|33.33|2|12.39|12.52|0.13|12.42|12.49|0.07|0.0|-2.0
1520|logSalePrice|2|1|11.94|11.94|11.94|11.94|11.94|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.94|11.94|0.0|11.94|11.94|0.0|0.0|-3.0
1522|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
