Id|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
150|logSalePrice|1|1|11.65|11.65|11.65|11.65|11.65|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.65|11.65|0.0|11.65|11.65|0.0|0.0|-3.0
151|logSalePrice|1|1|11.71|11.71|11.71|11.71|11.71|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.71|11.71|0.0|11.71|11.71|0.0|0.0|-3.0
153|logSalePrice|1|1|12.15|12.15|12.15|12.15|12.15|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
154|logSalePrice|1|1|12.37|12.37|12.37|12.37|12.37|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.37|12.37|0.0|12.37|12.37|0.0|0.0|-3.0
155|logSalePrice|1|1|11.74|11.74|11.74|11.74|11.74|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.74|11.74|0.0|11.74|11.74|0.0|0.0|-3.0
156|logSalePrice|1|1|11.28|11.28|11.28|11.28|11.28|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.28|11.28|0.0|11.28|11.28|0.0|0.0|-3.0
157|logSalePrice|1|1|11.6|11.6|11.6|11.6|11.6|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.6|11.6|0.0|11.6|11.6|0.0|0.0|-3.0
158|logSalePrice|1|1|12.5|12.5|12.5|12.5|12.5|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.5|12.5|0.0|12.5|12.5|0.0|0.0|-3.0
159|logSalePrice|1|1|12.45|12.45|12.45|12.45|12.45|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.45|12.45|0.0|12.45|12.45|0.0|0.0|-3.0
161|logSalePrice|1|1|12.0|12.0|12.0|12.0|12.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.0|12.0|0.0|12.0|12.0|0.0|0.0|-3.0
163|logSalePrice|1|1|12.3|12.3|12.3|12.3|12.3|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.3|12.3|0.0|12.3|12.3|0.0|0.0|-3.0
164|logSalePrice|1|1|11.54|11.54|11.54|11.54|11.54|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.54|11.54|0.0|11.54|11.54|0.0|0.0|-3.0
165|logSalePrice|1|1|11.93|11.93|11.93|11.93|11.93|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.93|11.93|0.0|11.93|11.93|0.0|0.0|-3.0
166|logSalePrice|1|1|11.76|11.76|11.76|11.76|11.76|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.76|11.76|0.0|11.76|11.76|0.0|0.0|-3.0
167|logSalePrice|1|1|12.15|12.15|12.15|12.15|12.15|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
169|logSalePrice|1|1|12.12|12.12|12.12|12.12|12.12|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.12|12.12|0.0|12.12|12.12|0.0|0.0|-3.0
170|logSalePrice|1|1|12.34|12.34|12.34|12.34|12.34|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.34|12.34|0.0|12.34|12.34|0.0|0.0|-3.0
171|logSalePrice|1|1|11.76|11.76|11.76|11.76|11.76|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.76|11.76|0.0|11.76|11.76|0.0|0.0|-3.0
172|logSalePrice|1|1|12.28|12.28|12.28|12.28|12.28|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.28|12.28|0.0|12.28|12.28|0.0|0.0|-3.0
173|logSalePrice|1|1|12.38|12.38|12.38|12.38|12.38|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.38|12.38|0.0|12.38|12.38|0.0|0.0|-3.0
174|logSalePrice|1|1|12.0|12.0|12.0|12.0|12.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.0|12.0|0.0|12.0|12.0|0.0|0.0|-3.0
175|logSalePrice|1|1|12.12|12.12|12.12|12.12|12.12|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.12|12.12|0.0|12.12|12.12|0.0|0.0|-3.0
176|logSalePrice|1|1|12.4|12.4|12.4|12.4|12.4|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.4|12.4|0.0|12.4|12.4|0.0|0.0|-3.0
177|logSalePrice|1|1|12.26|12.26|12.26|12.26|12.26|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.26|12.26|0.0|12.26|12.26|0.0|0.0|-3.0
178|logSalePrice|1|1|12.06|12.06|12.06|12.06|12.06|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.06|12.06|0.0|12.06|12.06|0.0|0.0|-3.0
180|logSalePrice|1|1|11.51|11.51|11.51|11.51|11.51|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.51|11.51|0.0|11.51|11.51|0.0|0.0|-3.0
181|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
182|logSalePrice|1|1|12.21|12.21|12.21|12.21|12.21|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
183|logSalePrice|1|1|11.7|11.7|11.7|11.7|11.7|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.7|11.7|0.0|11.7|11.7|0.0|0.0|-3.0
184|logSalePrice|1|1|12.21|12.21|12.21|12.21|12.21|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
185|logSalePrice|1|1|11.75|11.75|11.75|11.75|11.75|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.75|11.75|0.0|11.75|11.75|0.0|0.0|-3.0
187|logSalePrice|1|1|12.06|12.06|12.06|12.06|12.06|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.06|12.06|0.0|12.06|12.06|0.0|0.0|-3.0
188|logSalePrice|1|1|11.81|11.81|11.81|11.81|11.81|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.81|11.81|0.0|11.81|11.81|0.0|0.0|-3.0
189|logSalePrice|1|1|11.94|11.94|11.94|11.94|11.94|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.94|11.94|0.0|11.94|11.94|0.0|0.0|-3.0
190|logSalePrice|1|1|12.56|12.56|12.56|12.56|12.56|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.56|12.56|0.0|12.56|12.56|0.0|0.0|-3.0
192|logSalePrice|1|1|12.12|12.12|12.12|12.12|12.12|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.12|12.12|0.0|12.12|12.12|0.0|0.0|-3.0
193|logSalePrice|1|1|12.17|12.17|12.17|12.17|12.17|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
194|logSalePrice|1|1|11.78|11.78|11.78|11.78|11.78|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.78|11.78|0.0|11.78|11.78|0.0|0.0|-3.0
195|logSalePrice|1|1|11.75|11.75|11.75|11.75|11.75|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.75|11.75|0.0|11.75|11.75|0.0|0.0|-3.0
196|logSalePrice|1|1|11.91|11.91|11.91|11.91|11.91|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.91|11.91|0.0|11.91|11.91|0.0|0.0|-3.0
198|logSalePrice|1|1|12.37|12.37|12.37|12.37|12.37|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.37|12.37|0.0|12.37|12.37|0.0|0.0|-3.0
199|logSalePrice|1|1|11.55|11.55|11.55|11.55|11.55|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.55|11.55|0.0|11.55|11.55|0.0|0.0|-3.0
200|logSalePrice|1|1|12.52|12.52|12.52|12.52|12.52|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.52|12.52|0.0|12.52|12.52|0.0|0.0|-3.0
201|logSalePrice|1|1|11.85|11.85|11.85|11.85|11.85|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.85|11.85|0.0|11.85|11.85|0.0|0.0|-3.0
202|logSalePrice|1|1|12.05|12.05|12.05|12.05|12.05|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.05|12.05|0.0|12.05|12.05|0.0|0.0|-3.0
203|logSalePrice|1|1|11.63|11.63|11.63|11.63|11.63|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.63|11.63|0.0|11.63|11.63|0.0|0.0|-3.0
204|logSalePrice|1|1|11.91|11.91|11.91|11.91|11.91|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.91|11.91|0.0|11.91|11.91|0.0|0.0|-3.0
205|logSalePrice|1|1|11.61|11.61|11.61|11.61|11.61|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.61|11.61|0.0|11.61|11.61|0.0|0.0|-3.0
206|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
207|logSalePrice|1|1|11.88|11.88|11.88|11.88|11.88|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.88|11.88|0.0|11.88|11.88|0.0|0.0|-3.0
208|logSalePrice|1|1|11.86|11.86|11.86|11.86|11.86|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.86|11.86|0.0|11.86|11.86|0.0|0.0|-3.0
209|logSalePrice|1|1|12.53|12.53|12.53|12.53|12.53|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.53|12.53|0.0|12.53|12.53|0.0|0.0|-3.0
210|logSalePrice|1|1|11.88|11.88|11.88|11.88|11.88|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.88|11.88|0.0|11.88|11.88|0.0|0.0|-3.0
211|logSalePrice|1|1|11.49|11.49|11.49|11.49|11.49|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.49|11.49|0.0|11.49|11.49|0.0|0.0|-3.0
212|logSalePrice|1|1|12.13|12.13|12.13|12.13|12.13|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.13|12.13|0.0|12.13|12.13|0.0|0.0|-3.0
213|logSalePrice|1|1|12.44|12.44|12.44|12.44|12.44|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.44|12.44|0.0|12.44|12.44|0.0|0.0|-3.0
214|logSalePrice|1|1|11.96|11.96|11.96|11.96|11.96|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
215|logSalePrice|1|1|11.99|11.99|11.99|11.99|11.99|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.99|11.99|0.0|11.99|11.99|0.0|0.0|-3.0
216|logSalePrice|1|1|11.81|11.81|11.81|11.81|11.81|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.81|11.81|0.0|11.81|11.81|0.0|0.0|-3.0
217|logSalePrice|1|1|12.25|12.25|12.25|12.25|12.25|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.25|12.25|0.0|12.25|12.25|0.0|0.0|-3.0
218|logSalePrice|1|1|11.58|11.58|11.58|11.58|11.58|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.58|11.58|0.0|11.58|11.58|0.0|0.0|-3.0
220|logSalePrice|1|1|12.03|12.03|12.03|12.03|12.03|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.03|12.03|0.0|12.03|12.03|0.0|0.0|-3.0
221|logSalePrice|1|1|12.23|12.23|12.23|12.23|12.23|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.23|12.23|0.0|12.23|12.23|0.0|0.0|-3.0
222|logSalePrice|1|1|12.21|12.21|12.21|12.21|12.21|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
223|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
224|logSalePrice|1|1|11.48|11.48|11.48|11.48|11.48|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.48|11.48|0.0|11.48|11.48|0.0|0.0|-3.0
226|logSalePrice|1|1|11.63|11.63|11.63|11.63|11.63|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.63|11.63|0.0|11.63|11.63|0.0|0.0|-3.0
227|logSalePrice|1|1|12.58|12.58|12.58|12.58|12.58|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.58|12.58|0.0|12.58|12.58|0.0|0.0|-3.0
228|logSalePrice|1|1|11.57|11.57|11.57|11.57|11.57|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.57|11.57|0.0|11.57|11.57|0.0|0.0|-3.0
229|logSalePrice|1|1|11.74|11.74|11.74|11.74|11.74|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.74|11.74|0.0|11.74|11.74|0.0|0.0|-3.0
230|logSalePrice|1|1|12.17|12.17|12.17|12.17|12.17|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
231|logSalePrice|1|1|11.9|11.9|11.9|11.9|11.9|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.9|11.9|0.0|11.9|11.9|0.0|0.0|-3.0
233|logSalePrice|1|1|11.46|11.46|11.46|11.46|11.46|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.46|11.46|0.0|11.46|11.46|0.0|0.0|-3.0
234|logSalePrice|1|1|11.76|11.76|11.76|11.76|11.76|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.76|11.76|0.0|11.76|11.76|0.0|0.0|-3.0
235|logSalePrice|1|1|12.29|12.29|12.29|12.29|12.29|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.29|12.29|0.0|12.29|12.29|0.0|0.0|-3.0
236|logSalePrice|1|1|11.4|11.4|11.4|11.4|11.4|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.4|11.4|0.0|11.4|11.4|0.0|0.0|-3.0
237|logSalePrice|1|1|12.13|12.13|12.13|12.13|12.13|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.13|12.13|0.0|12.13|12.13|0.0|0.0|-3.0
238|logSalePrice|1|1|12.18|12.18|12.18|12.18|12.18|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.18|12.18|0.0|12.18|12.18|0.0|0.0|-3.0
240|logSalePrice|1|1|11.64|11.64|11.64|11.64|11.64|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.64|11.64|0.0|11.64|11.64|0.0|0.0|-3.0
241|logSalePrice|1|1|12.48|12.48|12.48|12.48|12.48|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.48|12.48|0.0|12.48|12.48|0.0|0.0|-3.0
242|logSalePrice|1|1|11.61|11.61|11.61|11.61|11.61|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.61|11.61|0.0|11.61|11.61|0.0|0.0|-3.0
243|logSalePrice|1|1|11.28|11.28|11.28|11.28|11.28|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.28|11.28|0.0|11.28|11.28|0.0|0.0|-3.0
244|logSalePrice|1|1|11.7|11.7|11.7|11.7|11.7|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.7|11.7|0.0|11.7|11.7|0.0|0.0|-3.0
245|logSalePrice|1|1|12.23|12.23|12.23|12.23|12.23|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.23|12.23|0.0|12.23|12.23|0.0|0.0|-3.0
246|logSalePrice|1|1|12.39|12.39|12.39|12.39|12.39|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.39|12.39|0.0|12.39|12.39|0.0|0.0|-3.0
247|logSalePrice|1|1|11.83|11.83|11.83|11.83|11.83|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.83|11.83|0.0|11.83|11.83|0.0|0.0|-3.0
248|logSalePrice|1|1|11.85|11.85|11.85|11.85|11.85|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.85|11.85|0.0|11.85|11.85|0.0|0.0|-3.0
249|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
250|logSalePrice|1|1|12.53|12.53|12.53|12.53|12.53|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.53|12.53|0.0|12.53|12.53|0.0|0.0|-3.0
251|logSalePrice|1|1|11.25|11.25|11.25|11.25|11.25|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.25|11.25|0.0|11.25|11.25|0.0|0.0|-3.0
252|logSalePrice|1|1|12.37|12.37|12.37|12.37|12.37|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.37|12.37|0.0|12.37|12.37|0.0|0.0|-3.0
253|logSalePrice|1|1|12.06|12.06|12.06|12.06|12.06|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.06|12.06|0.0|12.06|12.06|0.0|0.0|-3.0
254|logSalePrice|1|1|11.97|11.97|11.97|11.97|11.97|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.97|11.97|0.0|11.97|11.97|0.0|0.0|-3.0
255|logSalePrice|1|1|11.88|11.88|11.88|11.88|11.88|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.88|11.88|0.0|11.88|11.88|0.0|0.0|-3.0
256|logSalePrice|1|1|12.35|12.35|12.35|12.35|12.35|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.35|12.35|0.0|12.35|12.35|0.0|0.0|-3.0
257|logSalePrice|1|1|12.24|12.24|12.24|12.24|12.24|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.24|12.24|0.0|12.24|12.24|0.0|0.0|-3.0
258|logSalePrice|1|1|12.3|12.3|12.3|12.3|12.3|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.3|12.3|0.0|12.3|12.3|0.0|0.0|-3.0
259|logSalePrice|1|1|12.35|12.35|12.35|12.35|12.35|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.35|12.35|0.0|12.35|12.35|0.0|0.0|-3.0
260|logSalePrice|1|1|11.48|11.48|11.48|11.48|11.48|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.48|11.48|0.0|11.48|11.48|0.0|0.0|-3.0
261|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
262|logSalePrice|1|1|12.53|12.53|12.53|12.53|12.53|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.53|12.53|0.0|12.53|12.53|0.0|0.0|-3.0
263|logSalePrice|1|1|11.93|11.93|11.93|11.93|11.93|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.93|11.93|0.0|11.93|11.93|0.0|0.0|-3.0
264|logSalePrice|1|1|11.78|11.78|11.78|11.78|11.78|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.78|11.78|0.0|11.78|11.78|0.0|0.0|-3.0
265|logSalePrice|1|1|11.2|11.2|11.2|11.2|11.2|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.2|11.2|0.0|11.2|11.2|0.0|0.0|-3.0
266|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
267|logSalePrice|1|1|12.13|12.13|12.13|12.13|12.13|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.13|12.13|0.0|12.13|12.13|0.0|0.0|-3.0
268|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
269|logSalePrice|1|1|11.7|11.7|11.7|11.7|11.7|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.7|11.7|0.0|11.7|11.7|0.0|0.0|-3.0
270|logSalePrice|1|1|11.9|11.9|11.9|11.9|11.9|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.9|11.9|0.0|11.9|11.9|0.0|0.0|-3.0
271|logSalePrice|1|1|12.49|12.49|12.49|12.49|12.49|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.49|12.49|0.0|12.49|12.49|0.0|0.0|-3.0
272|logSalePrice|1|1|12.39|12.39|12.39|12.39|12.39|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.39|12.39|0.0|12.39|12.39|0.0|0.0|-3.0
273|logSalePrice|1|1|12.58|12.58|12.58|12.58|12.58|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.58|12.58|0.0|12.58|12.58|0.0|0.0|-3.0
274|logSalePrice|1|1|11.84|11.84|11.84|11.84|11.84|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.84|11.84|0.0|11.84|11.84|0.0|0.0|-3.0
275|logSalePrice|1|1|11.73|11.73|11.73|11.73|11.73|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.73|11.73|0.0|11.73|11.73|0.0|0.0|-3.0
276|logSalePrice|1|1|12.23|12.23|12.23|12.23|12.23|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.23|12.23|0.0|12.23|12.23|0.0|0.0|-3.0
277|logSalePrice|1|1|12.21|12.21|12.21|12.21|12.21|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
278|logSalePrice|1|1|11.86|11.86|11.86|11.86|11.86|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.86|11.86|0.0|11.86|11.86|0.0|0.0|-3.0
280|logSalePrice|1|1|12.17|12.17|12.17|12.17|12.17|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
281|logSalePrice|1|1|12.34|12.34|12.34|12.34|12.34|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.34|12.34|0.0|12.34|12.34|0.0|0.0|-3.0
282|logSalePrice|1|1|12.13|12.13|12.13|12.13|12.13|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.13|12.13|0.0|12.13|12.13|0.0|0.0|-3.0
283|logSalePrice|1|1|12.24|12.24|12.24|12.24|12.24|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.24|12.24|0.0|12.24|12.24|0.0|0.0|-3.0
284|logSalePrice|1|1|12.41|12.41|12.41|12.41|12.41|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.41|12.41|0.0|12.41|12.41|0.0|0.0|-3.0
285|logSalePrice|1|1|12.1|12.1|12.1|12.1|12.1|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
286|logSalePrice|1|1|12.01|12.01|12.01|12.01|12.01|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.01|12.01|0.0|12.01|12.01|0.0|0.0|-3.0
287|logSalePrice|1|1|11.98|11.98|11.98|11.98|11.98|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.98|11.98|0.0|11.98|11.98|0.0|0.0|-3.0
288|logSalePrice|1|1|11.39|11.39|11.39|11.39|11.39|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.39|11.39|0.0|11.39|11.39|0.0|0.0|-3.0
289|logSalePrice|1|1|11.71|11.71|11.71|11.71|11.71|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.71|11.71|0.0|11.71|11.71|0.0|0.0|-3.0
290|logSalePrice|1|1|11.94|11.94|11.94|11.94|11.94|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.94|11.94|0.0|11.94|11.94|0.0|0.0|-3.0
291|logSalePrice|1|1|12.36|12.36|12.36|12.36|12.36|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.36|12.36|0.0|12.36|12.36|0.0|0.0|-3.0
292|logSalePrice|1|1|11.82|11.82|11.82|11.82|11.82|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.82|11.82|0.0|11.82|11.82|0.0|0.0|-3.0
293|logSalePrice|1|1|11.78|11.78|11.78|11.78|11.78|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.78|11.78|0.0|11.78|11.78|0.0|0.0|-3.0
294|logSalePrice|1|1|12.37|12.37|12.37|12.37|12.37|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.37|12.37|0.0|12.37|12.37|0.0|0.0|-3.0
295|logSalePrice|1|1|12.03|12.03|12.03|12.03|12.03|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.03|12.03|0.0|12.03|12.03|0.0|0.0|-3.0
296|logSalePrice|1|1|11.87|11.87|11.87|11.87|11.87|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.87|11.87|0.0|11.87|11.87|0.0|0.0|-3.0
297|logSalePrice|1|1|11.93|11.93|11.93|11.93|11.93|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.93|11.93|0.0|11.93|11.93|0.0|0.0|-3.0
298|logSalePrice|1|1|12.38|12.38|12.38|12.38|12.38|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.38|12.38|0.0|12.38|12.38|0.0|0.0|-3.0
299|logSalePrice|1|1|12.07|12.07|12.07|12.07|12.07|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.07|12.07|0.0|12.07|12.07|0.0|0.0|-3.0
300|logSalePrice|1|1|11.97|11.97|11.97|11.97|11.97|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.97|11.97|0.0|11.97|11.97|0.0|0.0|-3.0
301|logSalePrice|1|1|11.96|11.96|11.96|11.96|11.96|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.96|11.96|0.0|11.96|11.96|0.0|0.0|-3.0
302|logSalePrice|1|1|12.5|12.5|12.5|12.5|12.5|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.5|12.5|0.0|12.5|12.5|0.0|0.0|-3.0
