2ndFlrSF|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
1335|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1336|SalePrice|1|1|336000.0|336000.0|336000.0|336000.0|336000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|336000.0|336000.0|0.0|336000.0|336000.0|0.0|0.0|-3.0
1340|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1342|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1345|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1347|SalePrice|1|1|342643.0|342643.0|342643.0|342643.0|342643.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|342643.0|342643.0|0.0|342643.0|342643.0|0.0|0.0|-3.0
1349|SalePrice|1|1|281213.0|281213.0|281213.0|281213.0|281213.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|281213.0|281213.0|0.0|281213.0|281213.0|0.0|0.0|-3.0
1357|SalePrice|1|1|302000.0|302000.0|302000.0|302000.0|302000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|302000.0|302000.0|0.0|302000.0|302000.0|0.0|0.0|-3.0
1358|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1360|SalePrice|1|1|235000.0|235000.0|235000.0|235000.0|235000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|235000.0|235000.0|0.0|235000.0|235000.0|0.0|0.0|-3.0
1362|SalePrice|1|1|424870.0|424870.0|424870.0|424870.0|424870.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|424870.0|424870.0|0.0|424870.0|424870.0|0.0|0.0|-3.0
1368|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1369|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1370|SalePrice|1|1|325000.0|325000.0|325000.0|325000.0|325000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|325000.0|325000.0|0.0|325000.0|325000.0|0.0|0.0|-3.0
1371|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1377|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1384|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1392|SalePrice|1|1|250000.0|250000.0|250000.0|250000.0|250000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|250000.0|250000.0|0.0|250000.0|250000.0|0.0|0.0|-3.0
1402|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1405|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1407|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1414|SalePrice|1|1|383970.0|383970.0|383970.0|383970.0|383970.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|383970.0|383970.0|0.0|383970.0|383970.0|0.0|0.0|-3.0
1420|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1426|SalePrice|1|1|303477.0|303477.0|303477.0|303477.0|303477.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|303477.0|303477.0|0.0|303477.0|303477.0|0.0|0.0|-3.0
1427|SalePrice|1|1|198500.0|198500.0|198500.0|198500.0|198500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|198500.0|198500.0|0.0|198500.0|198500.0|0.0|0.0|-3.0
1440|SalePrice|1|1|200000.0|200000.0|200000.0|200000.0|200000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|200000.0|200000.0|0.0|200000.0|200000.0|0.0|0.0|-3.0
1479|SalePrice|1|1|381000.0|381000.0|381000.0|381000.0|381000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|381000.0|381000.0|0.0|381000.0|381000.0|0.0|0.0|-3.0
1518|SalePrice|1|1|475000.0|475000.0|475000.0|475000.0|475000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|475000.0|475000.0|0.0|475000.0|475000.0|0.0|0.0|-3.0
1519|SalePrice|1|1|438780.0|438780.0|438780.0|438780.0|438780.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|438780.0|438780.0|0.0|438780.0|438780.0|0.0|0.0|-3.0
1523|SalePrice|1|1|320000.0|320000.0|320000.0|320000.0|320000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|320000.0|320000.0|0.0|320000.0|320000.0|0.0|0.0|-3.0
1538|SalePrice|1|1|184750.0|184750.0|184750.0|184750.0|184750.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|184750.0|184750.0|0.0|184750.0|184750.0|0.0|0.0|-3.0
1540|SalePrice|1|1|299800.0|299800.0|299800.0|299800.0|299800.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|299800.0|299800.0|0.0|299800.0|299800.0|0.0|0.0|-3.0
1567|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1589|SalePrice|1|1|538000.0|538000.0|538000.0|538000.0|538000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|538000.0|538000.0|0.0|538000.0|538000.0|0.0|0.0|-3.0
1611|SalePrice|1|1|189000.0|189000.0|189000.0|189000.0|189000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|189000.0|189000.0|0.0|189000.0|189000.0|0.0|0.0|-3.0
1619|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1629|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1721|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1778|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1788|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1796|SalePrice|1|1|625000.0|625000.0|625000.0|625000.0|625000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|625000.0|625000.0|0.0|625000.0|625000.0|0.0|0.0|-3.0
1818|SalePrice|1|1|295000.0|295000.0|295000.0|295000.0|295000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|295000.0|295000.0|0.0|295000.0|295000.0|0.0|0.0|-3.0
1836|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1862|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1872|SalePrice|1|1|755000.0|755000.0|755000.0|755000.0|755000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|755000.0|755000.0|0.0|755000.0|755000.0|0.0|0.0|-3.0
2065|SalePrice|1|1|745000.0|745000.0|745000.0|745000.0|745000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|745000.0|745000.0|0.0|745000.0|745000.0|0.0|0.0|-3.0
